mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_042,0.0,16.71875,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_042,0.0,16.890625,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_042,0.0,17.4609375,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_042,0.0,16.546875,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_042,0.0,17.1015625,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_042,0.0,17.6171875,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_042,0.0,17.328125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_042,0.0,16.8125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_042,0.0,-22.3125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_042,0.0,-20.09375,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_042,0.0,-22.0,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_042,0.0,-21.96875,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_042,0.0,-21.8125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_042,0.0,-21.3125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_042,0.0,-21.34375,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_042,0.0,-21.0625,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_042,0.0,-21.03125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_042,0.0,-21.84375,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.0,0.0,0.0,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_042,0.05,17.486328125,0.330078125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_042,0.05,17.56640625,0.12890625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_042,0.05,16.88671875,0.16796875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_042,0.05,16.95703125,0.06640625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_042,0.05,17.365234375,-0.095703125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_042,0.05,16.609375,0.0625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_042,0.05,17.384765625,0.283203125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_042,0.05,17.740234375,0.123046875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_042,0.05,17.58349609375,0.25537109375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_042,0.05,17.04296875,0.23046875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_042,0.05,-22.46875,-0.15625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_042,0.05,-20.25,-0.15625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_042,0.05,-22.34375,-0.34375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_042,0.05,-22.4375,-0.46875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_042,0.05,-22.28125,-0.46875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_042,0.05,-21.53125,-0.21875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_042,0.05,-21.75,-0.40625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_042,0.05,-21.125,-0.0625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_042,0.05,-21.40625,-0.375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_042,0.05,-22.03125,-0.1875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.28576874948252373,1.2977328356906912,8.301635534735397e-05,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_042,0.1,18.046875,0.890625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_042,0.1,18.140625,0.703125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_042,0.1,17.55078125,0.83203125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_042,0.1,17.609375,0.71875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_042,0.1,18.203125,0.7421875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_042,0.1,17.4609375,0.9140625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_042,0.1,18.203125,1.1015625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_042,0.1,18.5078125,0.890625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_042,0.1,18.1328125,0.8046875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_042,0.1,17.48828125,0.67578125,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_042,0.1,-22.53125,-0.21875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.00017872113676276058,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_042,0.1,-20.15625,-0.0625,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_042,0.1,-22.5,-0.5,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_042,0.1,-22.5625,-0.59375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_042,0.1,-22.15625,-0.34375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_042,0.1,-21.3125,0.0,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_042,0.1,-21.78125,-0.4375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_042,0.1,-21.3125,-0.25,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_042,0.1,-21.46875,-0.4375,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_042,0.1,-22.0625,-0.21875,competence,,random,042,raw,norm_preserving,sd_matched,0.22020614846385486,0.5715374989650475,2.5954656713813824,0.0001965484261745587,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_043,-0.1,17.44921875,0.29296875,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00013323612802196294,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_043,-0.1,17.5859375,0.1484375,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_043,-0.1,16.7890625,0.0703125,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_043,-0.1,16.9052734375,0.0146484375,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_043,-0.1,17.318359375,-0.142578125,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_043,-0.1,17.009765625,0.462890625,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_043,-0.1,17.4638671875,0.3623046875,competence,,random,043,raw,norm_preserving,sd_matched,0.18780089896255855,-0.48743078631188425,-2.595465671381383,0.00019040874030906707,False
