mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_067,0.05,0.63165283203125,0.543299560546875,0.716920471191406,20,norm_preserving,sd_matched,0.2023165866954952,0.2625528777596066,1.2977328356906914,0.00013314784155227244,competence,,random,067,raw
steering,competence,random_067,0.1,1.4383544921875,1.3259375000000002,1.5478063964843751,20,additive,sd_matched,0.2023165866954952,0.5251057555192132,2.595465671381383,0.00021660610218532383,competence,,random,067,raw
steering,competence,random_067,0.1,1.4383544921875,1.3259375000000002,1.5478063964843751,20,norm_preserving,sd_matched,0.2023165866954952,0.5251057555192132,2.595465671381383,0.00021660610218532383,competence,,random,067,raw
steering,competence,random_068,-0.1,-0.5697265625,-0.7019580078125,-0.44354003906250006,20,additive,sd_matched,0.19567531638312474,-0.5078685664090913,-2.5954656713813824,0.00013407126243691891,competence,,random,068,raw
steering,competence,random_068,-0.1,-0.5697265625,-0.7019580078125,-0.44354003906250006,20,norm_preserving,sd_matched,0.19567531638312474,-0.5078685664090913,-2.5954656713813824,0.00013407126243691891,competence,,random,068,raw
steering,competence,random_068,-0.05,-0.4408203125,-0.5634912109375,-0.32497070312500015,20,additive,sd_matched,0.19567531638312474,-0.25393428320454564,-1.2977328356906912,7.399532478302717e-05,competence,,random,068,raw
steering,competence,random_068,-0.05,-0.4408203125,-0.5634912109375,-0.32497070312500015,20,norm_preserving,sd_matched,0.19567531638312474,-0.25393428320454564,-1.2977328356906912,7.399532478302717e-05,competence,,random,068,raw
steering,competence,random_068,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.19567531638312474,0.0,0.0,0.0,competence,,random,068,raw
steering,competence,random_068,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.19567531638312474,0.0,0.0,0.0,competence,,random,068,raw
steering,competence,random_068,0.05,0.90699462890625,0.8331256103515625,0.9836376953124999,20,additive,sd_matched,0.19567531638312474,0.25393428320454564,1.2977328356906912,7.66951561672613e-05,competence,,random,068,raw
steering,competence,random_068,0.05,0.90699462890625,0.8331256103515625,0.9836376953124999,20,norm_preserving,sd_matched,0.19567531638312474,0.25393428320454564,1.2977328356906912,7.66951561672613e-05,competence,,random,068,raw
steering,competence,random_068,0.1,1.9435546875,1.8652197265625001,2.0289160156249997,20,additive,sd_matched,0.19567531638312474,0.5078685664090913,2.5954656713813824,0.00016113063611555845,competence,,random,068,raw
steering,competence,random_068,0.1,1.9435546875,1.8652197265625001,2.0289160156249997,20,norm_preserving,sd_matched,0.19567531638312474,0.5078685664090913,2.5954656713813824,0.00016113063611555845,competence,,random,068,raw
steering,competence,random_069,-0.1,0.67451171875,0.53358642578125,0.80576416015625,20,additive,sd_matched,0.23903739011137615,-0.6204133402106764,-2.595465671381383,0.0002592495584394783,competence,,random,069,raw
steering,competence,random_069,-0.1,0.67451171875,0.53358642578125,0.80576416015625,20,norm_preserving,sd_matched,0.23903739011137615,-0.6204133402106764,-2.595465671381383,0.0002592495584394783,competence,,random,069,raw
steering,competence,random_069,-0.05,0.3197265625,0.2281201171875,0.40137695312499994,20,additive,sd_matched,0.23903739011137615,-0.3102066701053382,-1.2977328356906914,0.0001156647049356252,competence,,random,069,raw
steering,competence,random_069,-0.05,0.3197265625,0.2281201171875,0.40137695312499994,20,norm_preserving,sd_matched,0.23903739011137615,-0.3102066701053382,-1.2977328356906914,0.0001156647049356252,competence,,random,069,raw
steering,competence,random_069,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.23903739011137615,0.0,0.0,0.0,competence,,random,069,raw
steering,competence,random_069,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.23903739011137615,0.0,0.0,0.0,competence,,random,069,raw
steering,competence,random_069,0.05,-0.3431640625,-0.440625,-0.24686035156250008,20,additive,sd_matched,0.23903739011137615,0.3102066701053382,1.2977328356906914,9.871369547909126e-05,competence,,random,069,raw
steering,competence,random_069,0.05,-0.3431640625,-0.440625,-0.24686035156250008,20,norm_preserving,sd_matched,0.23903739011137615,0.3102066701053382,1.2977328356906914,9.871369547909126e-05,competence,,random,069,raw
