mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_007,-0.05,-0.3328125,-0.459375,-0.2062109375000002,20,norm_preserving,sd_matched,0.2343286528381488,-0.22621186840735172,-0.9653615367455581,0.00013233879872132093,competence,,random,007,raw
steering,competence,random_007,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2343286528381488,0.0,0.0,0.0,competence,,random,007,raw
steering,competence,random_007,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2343286528381488,0.0,0.0,0.0,competence,,random,007,raw
steering,competence,random_007,0.05,0.271875,0.1828125,0.3625,20,additive,sd_matched,0.2343286528381488,0.22621186840735172,0.9653615367455581,0.00012840909766964614,competence,,random,007,raw
steering,competence,random_007,0.05,0.271875,0.1828125,0.3625,20,norm_preserving,sd_matched,0.2343286528381488,0.22621186840735172,0.9653615367455581,0.00012840909766964614,competence,,random,007,raw
steering,competence,random_007,0.1,0.846875,0.6703125,0.9984375,20,additive,sd_matched,0.2343286528381488,0.45242373681470344,1.9307230734911163,0.0002272032288601622,competence,,random,007,raw
steering,competence,random_007,0.1,0.846875,0.6703125,0.9984375,20,norm_preserving,sd_matched,0.2343286528381488,0.45242373681470344,1.9307230734911163,0.0002272032288601622,competence,,random,007,raw
steering,competence,random_008,-0.1,-0.8703125,-1.1859765625,-0.55625,20,additive,sd_matched,0.27273802385527124,-0.5265815956757427,-1.9307230734911163,0.0003263220132794231,competence,,random,008,raw
steering,competence,random_008,-0.1,-0.8703125,-1.1859765625,-0.55625,20,norm_preserving,sd_matched,0.27273802385527124,-0.5265815956757427,-1.9307230734911163,0.0003263220132794231,competence,,random,008,raw
steering,competence,random_008,-0.05,-0.221875,-0.403125,-0.05933593750000021,20,additive,sd_matched,0.27273802385527124,-0.26329079783787135,-0.9653615367455581,0.00012544308265205473,competence,,random,008,raw
steering,competence,random_008,-0.05,-0.221875,-0.403125,-0.05933593750000021,20,norm_preserving,sd_matched,0.27273802385527124,-0.26329079783787135,-0.9653615367455581,0.00012544308265205473,competence,,random,008,raw
