model,layer,width,vector,rank,feature_idx,effect,mean_activation,activation_frequency,top_story_ids,top_story_conditions,neuronpedia_url
google/gemma-3-27b-it,40,16k,warmth,79,3836,-13.061850547790527,3.265462636947632,0.005,low_warmth_t035_s00093;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/3836
google/gemma-3-27b-it,40,16k,warmth,80,1416,-12.98127555847168,13.063806533813477,0.04,low_competence_t008_s00051;low_warmth_t008_s00049;low_competence_t067_s00147;low_competence_t055_s00127;low_competence_t015_s00063,low_competence;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1416
google/gemma-3-27b-it,40,16k,warmth,81,9371,12.733261108398438,12.026561737060547,0.015,low_competence_t057_s00135;high_competence_t057_s00134;high_warmth_t057_s00132;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_competence;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/9371
google/gemma-3-27b-it,40,16k,warmth,82,15602,-12.720894813537598,3.1802237033843994,0.005,low_warmth_t069_s00153;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/15602
google/gemma-3-27b-it,40,16k,warmth,83,126,12.666722297668457,6.2028656005859375,0.01,high_warmth_t007_s00044;high_competence_t046_s00110;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/126
google/gemma-3-27b-it,40,16k,warmth,84,965,12.594194412231445,10.178783416748047,0.015,high_competence_t036_s00098;low_competence_t097_s00199;high_warmth_t007_s00044;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/965
google/gemma-3-27b-it,40,16k,warmth,85,1492,-12.469990730285645,38.655982971191406,0.045,high_competence_t066_s00142;high_competence_t069_s00154;high_competence_t065_s00014;low_competence_t069_s00155;low_competence_t065_s00015,high_competence;high_competence;high_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1492
google/gemma-3-27b-it,40,16k,warmth,86,14269,12.430622100830078,5.885207653045654,0.01,high_warmth_t055_s00124;low_competence_t055_s00127;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/14269
google/gemma-3-27b-it,40,16k,warmth,87,1928,-12.349170684814453,3.0872926712036133,0.005,low_warmth_t079_s00169;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1928
google/gemma-3-27b-it,40,16k,warmth,88,12770,12.230659484863281,47.339691162109375,0.04,high_warmth_t036_s00096;high_competence_t036_s00098;low_competence_t036_s00099;high_warmth_t088_s00184;high_competence_t088_s00186,high_warmth;high_competence;low_competence;high_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/12770
google/gemma-3-27b-it,40,16k,warmth,89,6208,11.991328239440918,2.9978320598602295,0.005,high_warmth_t048_s00116;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/6208
google/gemma-3-27b-it,40,16k,warmth,90,3839,11.789713859558105,2.9474287033081055,0.005,high_warmth_t038_s00104;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/3839
google/gemma-3-27b-it,40,16k,warmth,91,1556,11.775030136108398,6.219854831695557,0.01,high_competence_t076_s00158;high_warmth_t076_s00156;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1556
google/gemma-3-27b-it,40,16k,warmth,92,15282,11.771276473999023,2.942819118499756,0.005,high_warmth_t038_s00104;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/15282
google/gemma-3-27b-it,40,16k,warmth,93,134,11.428571701049805,10.979195594787598,0.02,high_competence_t069_s00154;high_warmth_t068_s00148;low_competence_t068_s00151;low_competence_t069_s00155;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/134
google/gemma-3-27b-it,40,16k,warmth,94,9749,-11.374343872070312,35.90908432006836,0.035,low_competence_t005_s00039;low_warmth_t005_s00037;low_competence_t035_s00095;low_warmth_t058_s00137;high_warmth_t005_s00036,low_competence;low_warmth;low_competence;low_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/9749
google/gemma-3-27b-it,40,16k,warmth,95,703,10.76498031616211,2.6912450790405273,0.005,high_warmth_t006_s00040;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/703
google/gemma-3-27b-it,40,16k,warmth,96,5227,-10.596349716186523,5.155452728271484,0.01,low_warmth_t066_s00141;high_competence_t015_s00062;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/5227
google/gemma-3-27b-it,40,16k,warmth,97,1477,10.578400611877441,7.570131778717041,0.015,high_warmth_t005_s00036;high_competence_t005_s00038;low_competence_t046_s00111;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1477
google/gemma-3-27b-it,40,16k,warmth,98,2796,10.490400314331055,8.414754867553711,0.015,low_warmth_t058_s00137;high_warmth_t046_s00108;high_warmth_t058_s00136;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;high_warmth;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/2796
google/gemma-3-27b-it,40,16k,warmth,99,18,-10.241662979125977,17.5797119140625,0.035,low_competence_t027_s00087;low_warmth_t097_s00197;low_competence_t057_s00135;low_competence_t018_s00075;high_warmth_t027_s00084,low_competence;low_warmth;low_competence;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/18
google/gemma-3-27b-it,40,16k,warmth,100,6264,9.674007415771484,19.12358283996582,0.02,high_warmth_t004_s00032;high_warmth_t096_s00192;low_warmth_t004_s00033;low_warmth_t096_s00193;low_competence_t097_s00199,high_warmth;high_warmth;low_warmth;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/6264
google/gemma-3-27b-it,40,16k,competence,1,577,-248.75140380859375,87.11876678466797,0.17,low_competence_t047_s00115;low_competence_t036_s00099;low_competence_t056_s00131;low_competence_t066_s00143;low_competence_t069_s00155,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/577
google/gemma-3-27b-it,40,16k,competence,2,1354,-179.38682556152344,178.57005310058594,0.23,low_competence_t025_s00079;high_warmth_t025_s00076;low_competence_t005_s00039;low_competence_t075_s00019;low_warmth_t075_s00017,low_competence;high_warmth;low_competence;low_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1354
google/gemma-3-27b-it,40,16k,competence,3,28,-115.33927917480469,61.92184066772461,0.15,low_warmth_t068_s00149;low_warmth_t001_s00021;low_warmth_t006_s00041;low_competence_t077_s00163;low_warmth_t069_s00153,low_warmth;low_warmth;low_warmth;low_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/28
google/gemma-3-27b-it,40,16k,competence,4,482,-105.8553466796875,593.7177124023438,0.96,low_warmth_t001_s00021;high_competence_t049_s00122;low_warmth_t057_s00133;low_warmth_t008_s00049;high_warmth_t001_s00020,low_warmth;high_competence;low_warmth;low_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/482
google/gemma-3-27b-it,40,16k,competence,5,190,93.81378173828125,151.33242797851562,0.26,high_warmth_t079_s00168;high_warmth_t005_s00036;high_competence_t005_s00038;high_warmth_t049_s00120;high_warmth_t006_s00040,high_warmth;high_warmth;high_competence;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/190
google/gemma-3-27b-it,40,16k,competence,6,2974,72.48400115966797,18.121002197265625,0.02,high_competence_t002_s00026;high_competence_t008_s00050;high_competence_t000_s00002;high_competence_t067_s00146;low_competence_t087_s00183,high_competence;high_competence;high_competence;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/2974
google/gemma-3-27b-it,40,16k,competence,7,279,69.31072998046875,27.740009307861328,0.04,high_competence_t008_s00050;high_competence_t006_s00042;high_competence_t002_s00026;high_competence_t010_s00058;high_warmth_t008_s00048,high_competence;high_competence;high_competence;high_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/279
google/gemma-3-27b-it,40,16k,competence,8,9749,-68.4552993774414,35.90908432006836,0.035,low_competence_t005_s00039;low_warmth_t005_s00037;low_competence_t035_s00095;low_warmth_t058_s00137;high_warmth_t005_s00036,low_competence;low_warmth;low_competence;low_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/9749
google/gemma-3-27b-it,40,16k,competence,9,2325,-68.2063980102539,88.11734008789062,0.21,low_competence_t000_s00003;high_warmth_t046_s00108;low_competence_t019_s00007;low_competence_t045_s00011;low_warmth_t046_s00109,low_competence;high_warmth;low_competence;low_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/2325
google/gemma-3-27b-it,40,16k,competence,10,898,-64.43785095214844,40.673789978027344,0.055,low_competence_t066_s00143;low_competence_t025_s00079;high_warmth_t077_s00160;low_competence_t068_s00151;low_warmth_t068_s00149,low_competence;low_competence;high_warmth;low_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/898
google/gemma-3-27b-it,40,16k,competence,11,741,-59.115638732910156,27.8295841217041,0.06,low_competence_t046_s00111;low_warmth_t058_s00137;low_competence_t086_s00179;low_warmth_t027_s00085;low_competence_t026_s00083,low_competence;low_warmth;low_competence;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/741
google/gemma-3-27b-it,40,16k,competence,12,1782,55.290382385253906,88.76045227050781,0.09,high_warmth_t049_s00120;high_competence_t049_s00122;high_warmth_t010_s00056;high_warmth_t001_s00020;high_warmth_t006_s00040,high_warmth;high_competence;high_warmth;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1782
google/gemma-3-27b-it,40,16k,competence,13,762,-48.468482971191406,12.117121696472168,0.02,low_competence_t009_s00055;low_competence_t086_s00179;low_competence_t016_s00067;low_competence_t003_s00031;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/762
google/gemma-3-27b-it,40,16k,competence,14,24,45.19197082519531,40.20338821411133,0.07,high_warmth_t095_s00188;high_warmth_t055_s00124;high_warmth_t037_s00100;high_competence_t095_s00190;high_warmth_t026_s00080,high_warmth;high_warmth;high_warmth;high_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/24
google/gemma-3-27b-it,40,16k,competence,15,18,-41.478729248046875,17.5797119140625,0.035,low_competence_t027_s00087;low_warmth_t097_s00197;low_competence_t057_s00135;low_competence_t018_s00075;high_warmth_t027_s00084,low_competence;low_warmth;low_competence;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/18
google/gemma-3-27b-it,40,16k,competence,16,559,39.740478515625,16.68883514404297,0.025,high_competence_t036_s00098;low_competence_t056_s00131;high_competence_t037_s00102;high_competence_t056_s00130;high_competence_t078_s00166,high_competence;low_competence;high_competence;high_competence;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/559
google/gemma-3-27b-it,40,16k,competence,17,590,39.37714385986328,42.49912643432617,0.115,low_warmth_t049_s00121;high_competence_t038_s00106;high_competence_t079_s00170;high_competence_t057_s00134;low_competence_t058_s00139,low_warmth;high_competence;high_competence;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/590
google/gemma-3-27b-it,40,16k,competence,18,1416,-39.273948669433594,13.063806533813477,0.04,low_competence_t008_s00051;low_warmth_t008_s00049;low_competence_t067_s00147;low_competence_t055_s00127;low_competence_t015_s00063,low_competence;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1416
google/gemma-3-27b-it,40,16k,competence,19,591,38.403961181640625,149.67098999023438,0.225,high_warmth_t000_s00000;high_competence_t001_s00022;low_competence_t001_s00023;low_competence_t000_s00003;high_competence_t003_s00030,high_warmth;high_competence;low_competence;low_competence;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/591
google/gemma-3-27b-it,40,16k,competence,20,988,-38.082435607910156,9.520608901977539,0.02,low_competence_t005_s00039;low_competence_t002_s00027;low_competence_t066_s00143;low_competence_t086_s00179;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/988
google/gemma-3-27b-it,40,16k,competence,21,2496,36.92255783081055,26.74417495727539,0.045,high_competence_t085_s00174;high_warmth_t057_s00132;high_competence_t095_s00190;high_competence_t007_s00046;high_warmth_t005_s00036,high_competence;high_warmth;high_competence;high_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/2496
google/gemma-3-27b-it,40,16k,competence,22,847,36.558837890625,47.20534133911133,0.055,high_warmth_t056_s00128;high_competence_t056_s00130;low_competence_t056_s00131;low_warmth_t056_s00129;high_competence_t026_s00082,high_warmth;high_competence;low_competence;low_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/847
google/gemma-3-27b-it,40,16k,competence,23,1701,-34.75066375732422,31.50076675415039,0.055,low_warmth_t010_s00057;low_competence_t003_s00031;low_warmth_t055_s00125;low_warmth_t016_s00065;low_warmth_t002_s00025,low_warmth;low_competence;low_warmth;low_warmth;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/1701
google/gemma-3-27b-it,40,16k,competence,24,2916,-33.73884582519531,206.26808166503906,0.375,low_competence_t008_s00051;high_competence_t006_s00042;low_competence_t037_s00103;low_competence_t078_s00167;high_warmth_t049_s00120,low_competence;high_competence;low_competence;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/2916
google/gemma-3-27b-it,40,16k,competence,25,252,33.31105041503906,23.386703491210938,0.03,high_competence_t069_s00154;high_warmth_t068_s00148;high_competence_t068_s00150;high_warmth_t069_s00152;low_warmth_t068_s00149,high_competence;high_warmth;high_competence;high_warmth;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/252
google/gemma-3-27b-it,40,16k,competence,26,6620,32.84385299682617,8.210963249206543,0.01,high_competence_t079_s00170;high_competence_t058_s00138;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-16k/6620
