model,layer,width,vector,rank,feature_idx,effect,mean_activation,activation_frequency,top_story_ids,top_story_conditions,neuronpedia_url
google/gemma-3-12b-it,31,65k,competence,32,4556,24.422412872314453,8.756976127624512,0.015,high_competence_t047_s00114;high_warmth_t047_s00112;high_competence_t004_s00034;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,33,3855,24.18203353881836,56.90657043457031,0.095,high_competence_t045_s00010;high_warmth_t066_s00140;low_warmth_t066_s00141;high_warmth_t045_s00008;high_warmth_t007_s00044,high_competence;high_warmth;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,34,2368,23.75958251953125,5.9398956298828125,0.01,high_competence_t075_s00018;high_competence_t076_s00158;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,35,2169,-22.98409652709961,5.746024131774902,0.01,low_competence_t000_s00003;low_competence_t046_s00111;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,36,9069,22.27476692199707,11.1847505569458,0.02,high_competence_t076_s00158;low_warmth_t076_s00157;high_warmth_t076_s00156;high_competence_t078_s00166;low_competence_t087_s00183,high_competence;low_warmth;high_warmth;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,37,2539,21.552974700927734,5.388244152069092,0.01,high_competence_t087_s00182;high_competence_t016_s00066;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,38,8232,-21.373737335205078,13.604558944702148,0.02,low_competence_t007_s00047;high_warmth_t007_s00044;high_competence_t007_s00046;low_competence_t027_s00087;low_competence_t087_s00183,low_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,39,3799,21.14176368713379,8.027663230895996,0.015,high_competence_t005_s00038;low_warmth_t006_s00041;high_competence_t001_s00022;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;low_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,40,17336,20.99417495727539,5.248543739318848,0.01,high_competence_t045_s00010;high_competence_t015_s00062;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;high_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,41,335,20.84053611755371,5.210134506225586,0.005,high_competence_t037_s00102;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,42,4270,-20.413049697875977,5.103262424468994,0.01,low_competence_t086_s00179;low_competence_t015_s00063;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,43,49222,-20.359416961669922,5.089854717254639,0.01,low_competence_t085_s00175;low_competence_t088_s00187;low_competence_t096_s00195;low_competence_t097_s00199;low_competence_t095_s00191,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,44,6376,20.074642181396484,7.637679576873779,0.015,high_competence_t019_s00006;high_warmth_t018_s00072;high_competence_t018_s00074;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,45,710,19.624591827392578,7.8288140296936035,0.01,high_competence_t055_s00126;high_warmth_t055_s00124;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,46,2044,19.512508392333984,9.173362731933594,0.02,high_competence_t075_s00018;high_competence_t077_s00162;low_warmth_t075_s00017;high_warmth_t075_s00016;low_competence_t087_s00183,high_competence;high_competence;low_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,competence,47,1057,18.84234619140625,28.065210342407227,0.055,high_warmth_t019_s00004;high_warmth_t086_s00176;high_warmth_t006_s00040;high_warmth_t015_s00060;high_warmth_t004_s00032,high_warmth;high_warmth;high_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,48,5669,18.830522537231445,9.689563751220703,0.02,high_competence_t075_s00018;low_competence_t076_s00159;high_competence_t017_s00070;high_competence_t077_s00162;low_competence_t087_s00183,high_competence;low_competence;high_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,49,1009,18.71057891845703,9.500343322753906,0.015,high_competence_t058_s00138;high_competence_t079_s00170;low_competence_t058_s00139;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,50,2864,18.29195785522461,6.856107711791992,0.015,high_competence_t004_s00034;high_warmth_t088_s00184;high_competence_t088_s00186;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,51,4483,17.8521728515625,11.94814682006836,0.015,high_warmth_t028_s00088;high_competence_t028_s00090;low_warmth_t028_s00089;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,52,6068,-17.697845458984375,265.4287414550781,0.515,low_warmth_t049_s00121;high_warmth_t049_s00120;high_warmth_t038_s00104;high_warmth_t016_s00064;low_competence_t016_s00067,low_warmth;high_warmth;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,competence,53,3369,-17.611177444458008,25.791715621948242,0.045,high_warmth_t035_s00092;high_warmth_t017_s00068;low_competence_t028_s00091;high_competence_t028_s00090;low_warmth_t017_s00069,high_warmth;high_warmth;low_competence;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,competence,54,58649,17.272357940673828,4.318089485168457,0.005,high_competence_t057_s00134;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,55,534,17.269779205322266,16.854555130004883,0.02,high_warmth_t067_s00144;high_competence_t066_s00142;low_competence_t066_s00143;high_competence_t007_s00046;low_competence_t087_s00183,high_warmth;high_competence;low_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,56,16511,-17.00601577758789,4.251503944396973,0.005,low_competence_t035_s00095;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,57,2358,16.04866600036621,4.012166976928711,0.005,high_competence_t085_s00174;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,58,24518,16.006620407104492,4.001655101776123,0.005,high_competence_t079_s00170;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,59,5633,15.601263999938965,20.684677124023438,0.025,low_warmth_t025_s00077;high_competence_t076_s00158;high_warmth_t025_s00076;low_warmth_t076_s00157;high_warmth_t076_s00156,low_warmth;high_competence;high_warmth;low_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,60,733,-15.575417518615723,3.8938543796539307,0.005,low_competence_t076_s00159;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,61,18507,15.277755737304688,3.819439172744751,0.005,high_competence_t067_s00146;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,62,2946,14.771018981933594,22.422779083251953,0.025,high_competence_t065_s00014;high_competence_t069_s00154;high_warmth_t065_s00012;low_competence_t065_s00015;low_competence_t069_s00155,high_competence;high_competence;high_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,63,10009,-14.666192054748535,3.666548252105713,0.005,low_competence_t085_s00175;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,64,273,-14.60091781616211,3.6502294540405273,0.005,low_competence_t007_s00047;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,65,34886,-14.408536911010742,13.014778137207031,0.02,low_competence_t096_s00195;low_warmth_t017_s00069;low_warmth_t018_s00073;high_warmth_t017_s00068;low_competence_t087_s00183,low_competence;low_warmth;low_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,competence,66,12910,-14.33629035949707,7.340715408325195,0.01,high_warmth_t027_s00084;low_competence_t027_s00087;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,67,2515,-14.291152000427246,3.5727880001068115,0.005,low_competence_t025_s00079;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,68,1883,-14.267782211303711,27.7301082611084,0.035,low_competence_t068_s00151;high_warmth_t068_s00148;high_competence_t068_s00150;low_warmth_t069_s00153;high_warmth_t069_s00152,low_competence;high_warmth;high_competence;low_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,69,55050,14.247145652770996,3.561786413192749,0.005,high_competence_t066_s00142;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,70,8860,14.15250015258789,14.893806457519531,0.025,high_competence_t006_s00042;low_competence_t008_s00051;high_competence_t067_s00146;high_competence_t008_s00050;low_competence_t006_s00043,high_competence;low_competence;high_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,71,13894,14.140896797180176,3.535224199295044,0.005,high_competence_t016_s00066;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,72,2228,14.075981140136719,3.5189952850341797,0.005,high_competence_t077_s00162;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,73,6970,14.004974365234375,3.5012435913085938,0.005,high_competence_t002_s00026;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,74,40784,-13.928642272949219,13.434375762939453,0.02,low_warmth_t005_s00037;low_competence_t005_s00039;low_warmth_t058_s00137;high_warmth_t058_s00136;low_competence_t087_s00183,low_warmth;low_competence;low_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,competence,75,7685,13.883028030395508,44.939334869384766,0.065,low_warmth_t028_s00089;low_warmth_t036_s00097;low_warmth_t026_s00081;high_warmth_t026_s00080;high_warmth_t095_s00188,low_warmth;low_warmth;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,76,2036,13.771211624145508,3.442803144454956,0.005,high_competence_t058_s00138;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,77,13311,-13.743545532226562,3.4358866214752197,0.005,low_competence_t055_s00127;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,78,1119,13.51020622253418,9.432406425476074,0.02,high_competence_t069_s00154;high_warmth_t068_s00148;high_competence_t065_s00014;low_competence_t069_s00155;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,79,2815,-13.416983604431152,3.354245901107788,0.005,low_competence_t035_s00095;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,80,5544,-13.386789321899414,3.3466973304748535,0.005,low_competence_t085_s00175;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,81,4562,13.30385971069336,14.066337585449219,0.025,high_competence_t036_s00098;high_warmth_t036_s00096;high_warmth_t026_s00080;low_competence_t036_s00099;high_competence_t095_s00190,high_competence;high_warmth;high_warmth;low_competence;high_competence,
google/gemma-3-12b-it,31,65k,competence,82,1553,13.232954025268555,3.3082385063171387,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,83,49302,12.910844802856445,3.2277112007141113,0.005,high_competence_t049_s00122;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,84,8299,12.806968688964844,21.294723510742188,0.03,high_competence_t075_s00018;low_competence_t075_s00019;high_warmth_t075_s00016;high_competence_t077_s00162;low_warmth_t075_s00017,high_competence;low_competence;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,competence,85,6020,-12.759209632873535,3.189802646636963,0.005,low_competence_t058_s00139;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,86,29406,-12.693659782409668,3.173414945602417,0.005,low_competence_t085_s00175;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,87,3980,12.67959976196289,43.42995071411133,0.065,high_competence_t057_s00134;low_competence_t057_s00135;low_warmth_t004_s00033;high_warmth_t004_s00032;high_warmth_t010_s00056,high_competence;low_competence;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,88,25014,12.662920951843262,3.1657302379608154,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,89,14663,12.62126636505127,5.905865669250488,0.01,high_competence_t057_s00134;high_warmth_t057_s00132;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,90,446,-12.511584281921387,9.205381393432617,0.015,low_warmth_t078_s00165;low_competence_t095_s00191;low_warmth_t076_s00157;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,91,29868,12.427437782287598,3.1068594455718994,0.005,high_competence_t017_s00070;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,92,957,12.410750389099121,3.1026875972747803,0.005,high_competence_t025_s00078;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,93,6295,12.401158332824707,3.1002895832061768,0.005,high_competence_t046_s00110;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,94,11888,-12.349467277526855,3.087367057800293,0.005,low_competence_t069_s00155;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,95,15368,12.280714988708496,3.070178747177124,0.005,high_competence_t027_s00086;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,96,15873,-12.202079772949219,3.0505199432373047,0.005,low_competence_t057_s00135;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,97,3762,-11.966156005859375,36.654144287109375,0.05,high_competence_t047_s00114;low_competence_t047_s00115;low_competence_t075_s00019;low_warmth_t075_s00017;high_warmth_t077_s00160,high_competence;low_competence;low_competence;low_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,competence,98,5072,-11.953717231750488,9.609474182128906,0.015,low_competence_t068_s00151;high_competence_t069_s00154;low_competence_t069_s00155;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,99,11884,11.904852867126465,2.9762134552001953,0.005,high_competence_t038_s00106;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,competence,100,1004,11.88560962677002,2.971402645111084,0.005,high_competence_t069_s00154;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,1,1921,-84.99009704589844,79.19131469726562,0.165,low_competence_t005_s00039;low_warmth_t002_s00025;low_warmth_t068_s00149;low_warmth_t065_s00013;low_competence_t002_s00027,low_competence;low_warmth;low_warmth;low_warmth;low_competence,
google/gemma-3-12b-it,31,65k,shared,2,1130,-83.66302490234375,72.6632308959961,0.15,high_warmth_t004_s00032;low_competence_t005_s00039;low_warmth_t003_s00029;low_competence_t006_s00043;low_warmth_t001_s00021,high_warmth;low_competence;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,3,2670,57.13646697998047,61.373779296875,0.115,high_warmth_t007_s00044;low_competence_t097_s00199;high_competence_t056_s00130;high_competence_t007_s00046;high_competence_t085_s00174,high_warmth;low_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,shared,4,820,-54.392860412597656,95.6713638305664,0.115,low_warmth_t026_s00081;low_warmth_t037_s00101;low_warmth_t095_s00189;low_competence_t095_s00191;low_warmth_t035_s00093,low_warmth;low_warmth;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,5,1463,51.659759521484375,89.02999877929688,0.135,high_warmth_t009_s00052;high_competence_t009_s00054;high_competence_t079_s00170;low_warmth_t009_s00053;high_competence_t010_s00058,high_warmth;high_competence;high_competence;low_warmth;high_competence,
google/gemma-3-12b-it,31,65k,shared,6,6198,-51.0260009765625,285.5693054199219,0.47,high_warmth_t038_s00104;low_warmth_t038_s00105;low_warmth_t037_s00101;low_warmth_t096_s00193;low_warmth_t067_s00145,high_warmth;low_warmth;low_warmth;low_warmth;low_warmth,
google/gemma-3-12b-it,31,65k,shared,7,1925,-46.777488708496094,75.36328887939453,0.155,high_competence_t001_s00022;low_competence_t077_s00163;high_warmth_t025_s00076;low_competence_t017_s00071;low_competence_t079_s00171,high_competence;low_competence;high_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,8,1586,-45.76132583618164,29.592195510864258,0.08,high_competence_t001_s00022;low_competence_t003_s00031;low_warmth_t069_s00153;low_competence_t001_s00023;low_warmth_t068_s00149,high_competence;low_competence;low_warmth;low_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,9,235,29.210712432861328,45.191864013671875,0.065,high_competence_t008_s00050;high_competence_t006_s00042;high_competence_t009_s00054;high_competence_t067_s00146;high_competence_t004_s00034,high_competence;high_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,shared,10,1640,25.665637969970703,21.01192855834961,0.025,high_warmth_t028_s00088;high_competence_t097_s00198;high_warmth_t056_s00128;high_competence_t028_s00090;low_warmth_t056_s00129,high_warmth;high_competence;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,11,744,25.188610076904297,37.878562927246094,0.05,high_competence_t049_s00122;high_competence_t006_s00042;high_warmth_t049_s00120;high_warmth_t006_s00040;low_competence_t046_s00111,high_competence;high_competence;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,shared,12,1980,24.16817855834961,76.66287231445312,0.13,high_competence_t017_s00070;high_competence_t007_s00046;high_competence_t008_s00050;high_competence_t077_s00162;high_competence_t010_s00058,high_competence;high_competence;high_competence;high_competence;high_competence,
google/gemma-3-12b-it,31,65k,shared,13,763,23.09805679321289,35.73992156982422,0.045,low_competence_t087_s00183;high_competence_t087_s00182;high_competence_t016_s00066;low_competence_t016_s00067;high_competence_t003_s00030,low_competence;high_competence;high_competence;low_competence;high_competence,
google/gemma-3-12b-it,31,65k,shared,14,1667,-22.141557693481445,18.54532241821289,0.03,low_competence_t002_s00027;low_competence_t007_s00047;low_competence_t005_s00039;low_warmth_t047_s00113;low_warmth_t045_s00009,low_competence;low_competence;low_competence;low_warmth;low_warmth,
google/gemma-3-12b-it,31,65k,shared,15,2416,-20.87457275390625,181.5419921875,0.24,high_warmth_t057_s00132;low_warmth_t019_s00005;low_warmth_t026_s00081;high_competence_t057_s00134;high_warmth_t026_s00080,high_warmth;low_warmth;low_warmth;high_competence;high_warmth,
google/gemma-3-12b-it,31,65k,shared,16,1057,18.84234619140625,28.065210342407227,0.055,high_warmth_t019_s00004;high_warmth_t086_s00176;high_warmth_t006_s00040;high_warmth_t015_s00060;high_warmth_t004_s00032,high_warmth;high_warmth;high_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,shared,17,6068,-17.697845458984375,265.4287414550781,0.515,low_warmth_t049_s00121;high_warmth_t049_s00120;high_warmth_t038_s00104;high_warmth_t016_s00064;low_competence_t016_s00067,low_warmth;high_warmth;high_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,shared,18,21584,-17.418407440185547,35.05049133300781,0.045,low_competence_t005_s00039;low_competence_t058_s00139;high_competence_t058_s00138;low_warmth_t005_s00037;low_warmth_t058_s00137,low_competence;low_competence;high_competence;low_warmth;low_warmth,
google/gemma-3-12b-it,31,65k,shared,19,534,17.269779205322266,16.854555130004883,0.02,high_warmth_t067_s00144;high_competence_t066_s00142;low_competence_t066_s00143;high_competence_t007_s00046;low_competence_t087_s00183,high_warmth;high_competence;low_competence;high_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,20,3855,15.549869537353516,56.90657043457031,0.095,high_competence_t045_s00010;high_warmth_t066_s00140;low_warmth_t066_s00141;high_warmth_t045_s00008;high_warmth_t007_s00044,high_competence;high_warmth;low_warmth;high_warmth;high_warmth,
google/gemma-3-12b-it,31,65k,shared,21,1420,-14.992790222167969,78.18138122558594,0.12,low_competence_t066_s00143;low_competence_t069_s00155;low_competence_t086_s00179;low_competence_t037_s00103;low_competence_t047_s00115,low_competence;low_competence;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,22,2946,14.771018981933594,22.422779083251953,0.025,high_competence_t065_s00014;high_competence_t069_s00154;high_warmth_t065_s00012;low_competence_t065_s00015;low_competence_t069_s00155,high_competence;high_competence;high_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,23,40784,-13.928642272949219,13.434375762939453,0.02,low_warmth_t005_s00037;low_competence_t005_s00039;low_warmth_t058_s00137;high_warmth_t058_s00136;low_competence_t087_s00183,low_warmth;low_competence;low_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,shared,24,34886,-13.676012992858887,13.014778137207031,0.02,low_competence_t096_s00195;low_warmth_t017_s00069;low_warmth_t018_s00073;high_warmth_t017_s00068;low_competence_t087_s00183,low_competence;low_warmth;low_warmth;high_warmth;low_competence,
google/gemma-3-12b-it,31,65k,shared,25,4562,13.30385971069336,14.066337585449219,0.025,high_competence_t036_s00098;high_warmth_t036_s00096;high_warmth_t026_s00080;low_competence_t036_s00099;high_competence_t095_s00190,high_competence;high_warmth;high_warmth;low_competence;high_competence,
google/gemma-3-12b-it,31,65k,shared,26,8299,12.806968688964844,21.294723510742188,0.03,high_competence_t075_s00018;low_competence_t075_s00019;high_warmth_t075_s00016;high_competence_t077_s00162;low_warmth_t075_s00017,high_competence;low_competence;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,27,446,-12.511584281921387,9.205381393432617,0.015,low_warmth_t078_s00165;low_competence_t095_s00191;low_warmth_t076_s00157;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,28,710,11.69066333770752,7.8288140296936035,0.01,high_competence_t055_s00126;high_warmth_t055_s00124;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,29,9240,11.569299697875977,30.647653579711914,0.045,high_warmth_t004_s00032;low_warmth_t004_s00033;low_competence_t004_s00035;high_competence_t004_s00034;high_warmth_t096_s00192,high_warmth;low_warmth;low_competence;high_competence;high_warmth,
google/gemma-3-12b-it,31,65k,shared,30,5546,11.44450569152832,15.104881286621094,0.025,high_warmth_t028_s00088;high_warmth_t077_s00160;high_warmth_t035_s00092;high_competence_t028_s00090;low_warmth_t035_s00093,high_warmth;high_warmth;high_warmth;high_competence;low_warmth,
google/gemma-3-12b-it,31,65k,shared,31,4483,11.147744178771973,11.94814682006836,0.015,high_warmth_t028_s00088;high_competence_t028_s00090;low_warmth_t028_s00089;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_warmth;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,32,14663,11.00219440460205,5.905865669250488,0.01,high_competence_t057_s00134;high_warmth_t057_s00132;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,33,4556,10.605489730834961,8.756976127624512,0.015,high_competence_t047_s00114;high_warmth_t047_s00112;high_competence_t004_s00034;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;high_competence;low_competence;low_competence,
google/gemma-3-12b-it,31,65k,shared,34,47888,-10.515398025512695,8.409111022949219,0.015,low_warmth_t005_s00037;low_warmth_t058_s00137;low_competence_t005_s00039;low_competence_t097_s00199;low_competence_t087_s00183,low_warmth;low_warmth;low_competence;low_competence;low_competence,
