name,human_warm,human_competent,study,n_raters,model_warmth,model_competence,callback_margin
latasha,46.118811881188115,42.257425742574256,flake_leasure,202,1.2349811792373657,5.63670539855957,21.6875
latisha,44.584158415841586,42.68,flake_leasure,202,1.2122174501419067,5.661684989929199,21.6875
latonya,50.06818181818182,46.77922077922078,bertrand,308,1.2767198085784912,5.705835342407227,21.75
latoya,50.02287581699346,49.509803921568626,bertrand,306,1.206905722618103,5.646999835968018,21.5625
latoya brown,58.2,55.2,jacquemet,40,1.1454038619995117,5.71058988571167,21.5
lauren,62.80392156862745,60.38235294117647,farber,102,0.8379847407341003,5.511782646179199,21.5
laurie,62.87908496732026,61.77124183006536,bertrand,306,0.9505995512008667,5.31998348236084,20.8125
laurie anderson,68.0,69.22,jacquemet,50,1.0434088706970215,5.3784379959106445,20.75
lawanda,45.06930693069307,40.475247524752476,flake_leasure,202,1.278908610343933,5.764888286590576,21.5625
lei li,64.66666666666667,76.88888888888889,oreopoulos,18,0.8843952417373657,5.505849361419678,21.5
leroy,51.60655737704918,53.50491803278688,bertrand,305,0.833139181137085,5.448309421539307,20.75
linda,55.10679611650485,64.03883495145631,farber,103,0.9220958948135376,5.413395881652832,21.0625
lisa,54.0,53.666666666666664,neumark,3,0.981755256652832,5.483634948730469,21.125
lori,63.417910447761194,59.48756218905473,flake_leasure,201,0.9762922525405884,5.320152282714844,21.5625
lucas peterson,59.8,73.25,gorzig,60,0.9710580110549927,5.717178821563721,21.5
