mode,axis,direction,strength,effect,ci_low,ci_high,n_stories,n_topics,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,competence,-0.1,-1.124151611328125,-1.2402880859374998,-1.0110664367675781,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,-0.05,-0.822003173828125,-0.9039433288574219,-0.730831298828125,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.0,0.0,0.0,0.0,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.05,1.1183563232421876,1.0644648742675782,1.168679733276367,20,10,warmth,competence,cross_axis,,raw
steering,warmth,competence,0.1,2.473699951171875,2.379377899169922,2.5608149719238282,20,10,warmth,competence,cross_axis,,raw
steering,warmth,random_000,-0.1,-4.116021728515625,-4.908567352294922,-3.3856764221191407,20,10,warmth,,random,000,raw
steering,warmth,random_000,-0.05,-4.918585205078125,-5.46492431640625,-4.498901824951172,20,10,warmth,,random,000,raw
steering,warmth,random_000,0.0,0.0,0.0,0.0,20,10,warmth,,random,000,raw
steering,warmth,random_000,0.05,1.243035888671875,0.7173918151855468,1.624329376220703,20,10,warmth,,random,000,raw
steering,warmth,random_000,0.1,3.403973388671875,2.7443164062500003,3.9830133056640618,20,10,warmth,,random,000,raw
steering,warmth,random_001,-0.1,-0.494195556640625,-1.3627346801757811,0.25914306640624896,20,10,warmth,,random,001,raw
steering,warmth,random_001,-0.05,-12.610064697265624,-13.10922332763672,-12.17823501586914,20,10,warmth,,random,001,raw
steering,warmth,random_001,0.0,0.0,0.0,0.0,20,10,warmth,,random,001,raw
steering,warmth,random_001,0.05,-2.49859619140625,-2.8787754821777343,-2.204073638916016,20,10,warmth,,random,001,raw
steering,warmth,random_001,0.1,-11.080499267578125,-11.554591827392578,-10.684430084228515,20,10,warmth,,random,001,raw
steering,warmth,random_002,-0.1,-4.319464111328125,-5.019584503173828,-3.617289276123047,20,10,warmth,,random,002,raw
steering,warmth,random_002,-0.05,-4.531964111328125,-4.927335662841797,-4.178963623046875,20,10,warmth,,random,002,raw
steering,warmth,random_002,0.0,0.0,0.0,0.0,20,10,warmth,,random,002,raw
steering,warmth,random_002,0.05,-11.071807861328125,-11.501045684814454,-10.642901611328124,20,10,warmth,,random,002,raw
steering,warmth,random_002,0.1,-0.099346923828125,-0.5973364257812499,0.3845236206054687,20,10,warmth,,random,002,raw
steering,warmth,random_003,-0.1,-6.389776611328125,-7.176580810546875,-5.8594909667968755,20,10,warmth,,random,003,raw
steering,warmth,random_003,-0.05,3.824871826171875,3.2930815124511716,4.4082850646972656,20,10,warmth,,random,003,raw
steering,warmth,random_003,0.0,0.0,0.0,0.0,20,10,warmth,,random,003,raw
steering,warmth,random_003,0.05,2.393035888671875,1.9464529418945313,2.825624542236328,20,10,warmth,,random,003,raw
steering,warmth,random_003,0.1,3.936785888671875,3.338624725341797,4.434801940917969,20,10,warmth,,random,003,raw
steering,warmth,random_004,-0.1,3.128973388671875,2.551757354736328,3.7283117675781248,20,10,warmth,,random,004,raw
steering,warmth,random_004,-0.05,-4.475909423828125,-4.8960957336425786,-4.144169464111328,20,10,warmth,,random,004,raw
steering,warmth,random_004,0.0,0.0,0.0,0.0,20,10,warmth,,random,004,raw
steering,warmth,random_004,0.05,-2.974932861328125,-3.4477449035644527,-2.526462097167969,20,10,warmth,,random,004,raw
steering,warmth,random_004,0.1,-5.587579345703125,-6.386079864501952,-4.760240478515625,20,10,warmth,,random,004,raw
steering,warmth,random_005,-0.1,-5.335089111328125,-5.6928849792480465,-4.978709259033203,20,10,warmth,,random,005,raw
steering,warmth,random_005,-0.05,-6.047589111328125,-6.524871673583984,-5.6732791137695315,20,10,warmth,,random,005,raw
steering,warmth,random_005,0.0,0.0,0.0,0.0,20,10,warmth,,random,005,raw
steering,warmth,random_005,0.05,3.360223388671875,2.783345642089844,3.882058563232421,20,10,warmth,,random,005,raw
steering,warmth,random_005,0.1,1.071551513671875,0.5110852050781253,1.5867153930664062,20,10,warmth,,random,005,raw
steering,warmth,random_006,-0.1,-4.975253295898438,-5.595823669433593,-4.376002960205078,20,10,warmth,,random,006,raw
steering,warmth,random_006,-0.05,-4.824444580078125,-5.334222869873047,-4.365179901123047,20,10,warmth,,random,006,raw
steering,warmth,random_006,0.0,0.0,0.0,0.0,20,10,warmth,,random,006,raw
steering,warmth,random_006,0.05,-10.67581787109375,-11.157507629394532,-10.263890228271485,20,10,warmth,,random,006,raw
steering,warmth,random_006,0.1,-3.575714111328125,-4.1218342590332036,-3.0548405456542973,20,10,warmth,,random,006,raw
steering,warmth,random_007,-0.1,2.4378570556640624,1.7292767333984378,3.045995101928711,20,10,warmth,,random,007,raw
steering,warmth,random_007,-0.05,6.460162353515625,5.813196258544922,7.067818603515625,20,10,warmth,,random,007,raw
steering,warmth,random_007,0.0,0.0,0.0,0.0,20,10,warmth,,random,007,raw
steering,warmth,random_007,0.05,-0.334356689453125,-0.9969662475585936,0.3636865234374999,20,10,warmth,,random,007,raw
steering,warmth,random_007,0.1,-0.864776611328125,-1.323812255859375,-0.42439041137695327,20,10,warmth,,random,007,raw
steering,warmth,random_008,-0.1,-3.768634033203125,-4.104180755615234,-3.4462207031250003,20,10,warmth,,random,008,raw
steering,warmth,random_008,-0.05,-0.5790016174316406,-0.9240781784057617,-0.24162149429321295,20,10,warmth,,random,008,raw
steering,warmth,random_008,0.0,0.0,0.0,0.0,20,10,warmth,,random,008,raw
steering,warmth,random_008,0.05,-4.881890869140625,-5.331327514648438,-4.5229957580566404,20,10,warmth,,random,008,raw
steering,warmth,random_008,0.1,4.788348388671875,4.038295593261719,5.604669952392578,20,10,warmth,,random,008,raw
steering,warmth,random_009,-0.1,-5.784698486328125,-6.593551483154297,-4.988186950683594,20,10,warmth,,random,009,raw
steering,warmth,random_009,-0.05,-2.425909423828125,-2.731307220458984,-2.1679638671875,20,10,warmth,,random,009,raw
steering,warmth,random_009,0.0,0.0,0.0,0.0,20,10,warmth,,random,009,raw
steering,warmth,random_009,0.05,-4.683343505859375,-5.141359710693359,-4.328497314453125,20,10,warmth,,random,009,raw
steering,warmth,random_009,0.1,-12.816534423828125,-13.422098388671875,-12.22143310546875,20,10,warmth,,random,009,raw
steering,warmth,random_010,-0.1,-6.122174072265625,-6.552063598632812,-5.635874786376953,20,10,warmth,,random,010,raw
steering,warmth,random_010,-0.05,-5.606085205078125,-6.00462646484375,-5.241966857910156,20,10,warmth,,random,010,raw
steering,warmth,random_010,0.0,0.0,0.0,0.0,20,10,warmth,,random,010,raw
steering,warmth,random_010,0.05,-4.773248291015625,-5.144153900146485,-4.396459350585938,20,10,warmth,,random,010,raw
steering,warmth,random_010,0.1,-4.797979736328125,-5.29405517578125,-4.306893310546876,20,10,warmth,,random,010,raw
steering,warmth,random_011,-0.1,1.127410888671875,0.6659016418457032,1.5824386596679687,20,10,warmth,,random,011,raw
steering,warmth,random_011,-0.05,0.785223388671875,0.24922805786132826,1.3626876831054668,20,10,warmth,,random,011,raw
steering,warmth,random_011,0.0,0.0,0.0,0.0,20,10,warmth,,random,011,raw
steering,warmth,random_011,0.05,-2.078668212890625,-2.499528350830078,-1.652670135498047,20,10,warmth,,random,011,raw
steering,warmth,random_011,0.1,-8.042901611328125,-9.292721405029296,-6.823284912109375,20,10,warmth,,random,011,raw
steering,warmth,random_012,-0.1,0.230340576171875,-0.85031494140625,1.2382597351074218,20,10,warmth,,random,012,raw
steering,warmth,random_012,-0.05,2.489324951171875,2.226680450439453,2.735841827392578,20,10,warmth,,random,012,raw
steering,warmth,random_012,0.0,0.0,0.0,0.0,20,10,warmth,,random,012,raw
steering,warmth,random_012,0.05,-8.765557861328125,-9.046849822998047,-8.525527801513672,20,10,warmth,,random,012,raw
steering,warmth,random_012,0.1,-7.171807861328125,-7.584090118408203,-6.802292022705078,20,10,warmth,,random,012,raw
steering,warmth,random_013,-0.1,4.558660888671875,3.814516906738281,5.1538359069824216,20,10,warmth,,random,013,raw
steering,warmth,random_013,-0.05,-0.51170654296875,-0.9202279663085937,-0.06289749145507832,20,10,warmth,,random,013,raw
steering,warmth,random_013,0.0,0.0,0.0,0.0,20,10,warmth,,random,013,raw
steering,warmth,random_013,0.05,-0.530548095703125,-1.0504992675781248,-0.09259811401367193,20,10,warmth,,random,013,raw
steering,warmth,random_013,0.1,-5.303839111328125,-5.70655517578125,-4.88449951171875,20,10,warmth,,random,013,raw
steering,warmth,random_014,-0.1,-9.010089111328124,-9.839706268310547,-8.189390869140626,20,10,warmth,,random,014,raw
steering,warmth,random_014,-0.05,-2.259698486328125,-2.6873583984375,-1.933966064453125,20,10,warmth,,random,014,raw
steering,warmth,random_014,0.0,0.0,0.0,0.0,20,10,warmth,,random,014,raw
steering,warmth,random_014,0.05,-8.269854736328124,-8.697006378173826,-7.85575439453125,20,10,warmth,,random,014,raw
steering,warmth,random_014,0.1,-1.335089111328125,-1.8319645690917967,-0.904264373779297,20,10,warmth,,random,014,raw
steering,warmth,random_015,-0.1,-4.855010986328125,-5.211965789794921,-4.568488464355469,20,10,warmth,,random,015,raw
steering,warmth,random_015,-0.05,-0.605108642578125,-1.038231048583984,-0.21133666992187583,20,10,warmth,,random,015,raw
steering,warmth,random_015,0.0,0.0,0.0,0.0,20,10,warmth,,random,015,raw
steering,warmth,random_015,0.05,-3.481024169921875,-3.877242431640625,-3.1150851440429688,20,10,warmth,,random,015,raw
steering,warmth,random_015,0.1,-9.481890869140624,-9.89486099243164,-8.99825668334961,20,10,warmth,,random,015,raw
steering,warmth,random_016,-0.1,-2.866925048828125,-3.6211885070800776,-2.1869555664062497,20,10,warmth,,random,016,raw
steering,warmth,random_016,-0.05,1.768035888671875,1.2001524353027346,2.264234619140625,20,10,warmth,,random,016,raw
steering,warmth,random_016,0.0,0.0,0.0,0.0,20,10,warmth,,random,016,raw
steering,warmth,random_016,0.05,-4.226788330078125,-4.62686279296875,-3.815858612060547,20,10,warmth,,random,016,raw
steering,warmth,random_016,0.1,-4.891339111328125,-5.911483917236327,-3.7104228210449226,20,10,warmth,,random,016,raw
steering,warmth,random_017,-0.1,2.580535888671875,2.0914811706542977,3.033691864013672,20,10,warmth,,random,017,raw
steering,warmth,random_017,-0.05,3.097564697265625,2.650290679931641,3.5285163879394528,20,10,warmth,,random,017,raw
steering,warmth,random_017,0.0,0.0,0.0,0.0,20,10,warmth,,random,017,raw
steering,warmth,random_017,0.05,4.840301513671875,4.37108642578125,5.221070709228515,20,10,warmth,,random,017,raw
steering,warmth,random_017,0.1,1.046160888671875,0.4745373535156252,1.4972631835937498,20,10,warmth,,random,017,raw
steering,warmth,random_018,-0.1,6.357098388671875,5.768819122314453,6.929038848876953,20,10,warmth,,random,018,raw
steering,warmth,random_018,-0.05,-0.253839111328125,-0.6970217895507811,0.06931838989257805,20,10,warmth,,random,018,raw
steering,warmth,random_018,0.0,0.0,0.0,0.0,20,10,warmth,,random,018,raw
steering,warmth,random_018,0.05,4.662567138671875,4.1768408203125,5.036709747314453,20,10,warmth,,random,018,raw
steering,warmth,random_018,0.1,-0.878839111328125,-1.594590606689453,-0.15743820190429722,20,10,warmth,,random,018,raw
steering,warmth,random_019,-0.1,-7.338214111328125,-8.081627197265625,-6.667555694580079,20,10,warmth,,random,019,raw
steering,warmth,random_019,-0.05,-8.644219970703125,-9.251620178222657,-8.086960449218749,20,10,warmth,,random,019,raw
steering,warmth,random_019,0.0,0.0,0.0,0.0,20,10,warmth,,random,019,raw
steering,warmth,random_019,0.05,-0.432647705078125,-0.9665144348144532,0.08708709716796871,20,10,warmth,,random,019,raw
steering,warmth,random_019,0.1,0.003192138671875,-0.3857653808593749,0.3704638671875,20,10,warmth,,random,019,raw
steering,warmth,random_020,-0.1,-14.024053955078125,-14.662809295654297,-13.413860626220703,20,10,warmth,,random,020,raw
steering,warmth,random_020,-0.05,-8.162457275390626,-8.584204254150391,-7.803774719238282,20,10,warmth,,random,020,raw
steering,warmth,random_020,0.0,0.0,0.0,0.0,20,10,warmth,,random,020,raw
steering,warmth,random_020,0.05,-1.326885986328125,-1.6701000976562497,-0.919444580078125,20,10,warmth,,random,020,raw
steering,warmth,random_020,0.1,-1.018292236328125,-1.789831085205078,-0.1345841979980475,20,10,warmth,,random,020,raw
steering,warmth,random_021,-0.1,-5.063995361328125,-5.820252685546874,-4.1235588073730485,20,10,warmth,,random,021,raw
steering,warmth,random_021,-0.05,-0.345196533203125,-0.7524465942382812,0.039959716796875,20,10,warmth,,random,021,raw
steering,warmth,random_021,0.0,0.0,0.0,0.0,20,10,warmth,,random,021,raw
steering,warmth,random_021,0.05,-4.653936767578125,-5.016091003417968,-4.308884582519531,20,10,warmth,,random,021,raw
steering,warmth,random_021,0.1,-0.210089111328125,-0.5250247192382812,0.10047973632812461,20,10,warmth,,random,021,raw
steering,warmth,random_022,-0.1,3.107098388671875,2.6279185485839847,3.559248809814453,20,10,warmth,,random,022,raw
steering,warmth,random_022,-0.05,-1.002423095703125,-1.361529083251953,-0.6645249938964847,20,10,warmth,,random,022,raw
steering,warmth,random_022,0.0,0.0,0.0,0.0,20,10,warmth,,random,022,raw
steering,warmth,random_022,0.05,-5.470245361328125,-5.867250518798828,-5.102049102783203,20,10,warmth,,random,022,raw
steering,warmth,random_022,0.1,-5.981964111328125,-6.661144104003906,-5.428263702392578,20,10,warmth,,random,022,raw
steering,warmth,random_023,-0.1,-6.252362060546875,-6.806709594726563,-5.684095764160157,20,10,warmth,,random,023,raw
steering,warmth,random_023,-0.05,-5.442315673828125,-6.043869934082031,-4.917909393310547,20,10,warmth,,random,023,raw
steering,warmth,random_023,0.0,0.0,0.0,0.0,20,10,warmth,,random,023,raw
steering,warmth,random_023,0.05,2.621649169921875,2.1466487121582034,2.98109130859375,20,10,warmth,,random,023,raw
steering,warmth,random_023,0.1,4.160223388671875,3.565980224609375,4.660643310546875,20,10,warmth,,random,023,raw
steering,warmth,random_024,-0.1,0.723114013671875,-0.11086380004882808,1.5894287109374983,20,10,warmth,,random,024,raw
steering,warmth,random_024,-0.05,0.491864013671875,-0.15040924072265596,1.0986767578124998,20,10,warmth,,random,024,raw
steering,warmth,random_024,0.0,0.0,0.0,0.0,20,10,warmth,,random,024,raw
steering,warmth,random_024,0.05,-0.164776611328125,-0.5042509460449218,0.04632934570312498,20,10,warmth,,random,024,raw
steering,warmth,random_024,0.1,5.856842041015625,5.190535583496094,6.468835144042969,20,10,warmth,,random,024,raw
steering,warmth,random_025,-0.1,4.197723388671875,3.4599194335937504,4.929722595214844,20,10,warmth,,random,025,raw
steering,warmth,random_025,-0.05,-8.119366455078126,-8.964081115722657,-7.497772674560547,20,10,warmth,,random,025,raw
steering,warmth,random_025,0.0,0.0,0.0,0.0,20,10,warmth,,random,025,raw
steering,warmth,random_025,0.05,0.791082763671875,0.29171829223632834,1.135714874267578,20,10,warmth,,random,025,raw
steering,warmth,random_025,0.1,-9.470245361328125,-10.125655059814454,-8.887569580078127,20,10,warmth,,random,025,raw
steering,warmth,random_026,-0.1,-2.085089111328125,-2.7093794250488283,-1.45963134765625,20,10,warmth,,random,026,raw
steering,warmth,random_026,-0.05,-2.701702880859375,-3.1366848754882812,-2.276313171386719,20,10,warmth,,random,026,raw
steering,warmth,random_026,0.0,0.0,0.0,0.0,20,10,warmth,,random,026,raw
steering,warmth,random_026,0.05,-9.034112548828125,-9.584890899658202,-8.485906219482422,20,10,warmth,,random,026,raw
steering,warmth,random_026,0.1,-4.825714111328125,-5.243432312011719,-4.411961669921875,20,10,warmth,,random,026,raw
steering,warmth,random_027,-0.1,-5.02081298828125,-5.611174926757813,-4.5089703369140635,20,10,warmth,,random,027,raw
steering,warmth,random_027,-0.05,-4.228448486328125,-4.709846649169922,-3.823963623046876,20,10,warmth,,random,027,raw
steering,warmth,random_027,0.0,0.0,0.0,0.0,20,10,warmth,,random,027,raw
steering,warmth,random_027,0.05,1.868035888671875,1.3945280456542968,2.2953617858886712,20,10,warmth,,random,027,raw
steering,warmth,random_027,0.1,-3.528692626953125,-4.4903340148925786,-2.564733886718752,20,10,warmth,,random,027,raw
steering,warmth,random_028,-0.1,-2.1834320068359374,-2.6901605224609377,-1.7746927642822266,20,10,warmth,,random,028,raw
steering,warmth,random_028,-0.05,-0.313482666015625,-0.694569549560547,0.0449201965332031,20,10,warmth,,random,028,raw
steering,warmth,random_028,0.0,0.0,0.0,0.0,20,10,warmth,,random,028,raw
steering,warmth,random_028,0.05,2.609539794921875,2.16103744506836,2.959381103515625,20,10,warmth,,random,028,raw
steering,warmth,random_028,0.1,0.743035888671875,0.31353591918945317,1.155811767578125,20,10,warmth,,random,028,raw
steering,warmth,random_029,-0.1,2.864715576171875,2.317117919921875,3.396556854248047,20,10,warmth,,random,029,raw
steering,warmth,random_029,-0.05,9.278387451171875,8.915752258300783,9.643686065673828,20,10,warmth,,random,029,raw
steering,warmth,random_029,0.0,0.0,0.0,0.0,20,10,warmth,,random,029,raw
steering,warmth,random_029,0.05,-11.394561767578125,-11.704808959960937,-11.06570755004883,20,10,warmth,,random,029,raw
steering,warmth,random_029,0.1,-21.197589111328124,-21.822930603027345,-20.621234130859378,20,10,warmth,,random,029,raw
steering,warmth,random_030,-0.1,-7.39517822265625,-7.76405288696289,-7.037930603027344,20,10,warmth,,random,030,raw
steering,warmth,random_030,-0.05,-5.568487548828125,-6.3022021484375,-4.912139434814454,20,10,warmth,,random,030,raw
steering,warmth,random_030,0.0,0.0,0.0,0.0,20,10,warmth,,random,030,raw
steering,warmth,random_030,0.05,-4.932452392578125,-5.268642578125,-4.620278778076171,20,10,warmth,,random,030,raw
steering,warmth,random_030,0.1,-4.312091064453125,-5.078740997314453,-3.553179016113282,20,10,warmth,,random,030,raw
steering,warmth,random_031,-0.1,3.633660888671875,2.9583552551269534,4.312316436767577,20,10,warmth,,random,031,raw
steering,warmth,random_031,-0.05,-3.522979736328125,-3.9824284362792968,-3.0620202636718754,20,10,warmth,,random,031,raw
steering,warmth,random_031,0.0,0.0,0.0,0.0,20,10,warmth,,random,031,raw
steering,warmth,random_031,0.05,-12.185089111328125,-12.747919464111327,-11.700495147705078,20,10,warmth,,random,031,raw
steering,warmth,random_031,0.1,-7.458526611328125,-8.164716339111328,-6.827340850830079,20,10,warmth,,random,031,raw
steering,warmth,random_032,-0.1,-2.090557861328125,-2.578013153076172,-1.7076365661621093,20,10,warmth,,random,032,raw
steering,warmth,random_032,-0.05,-5.567486572265625,-5.990311126708984,-5.23287841796875,20,10,warmth,,random,032,raw
steering,warmth,random_032,0.0,0.0,0.0,0.0,20,10,warmth,,random,032,raw
steering,warmth,random_032,0.05,-3.896807861328125,-4.347855682373046,-3.445440673828125,20,10,warmth,,random,032,raw
steering,warmth,random_032,0.1,1.311395263671875,0.7842489624023439,1.8030261230468747,20,10,warmth,,random,032,raw
steering,warmth,random_033,-0.1,10.867230224609376,10.040797119140624,11.737247924804688,20,10,warmth,,random,033,raw
steering,warmth,random_033,-0.05,-3.496124267578125,-3.928583526611328,-3.089800262451172,20,10,warmth,,random,033,raw
steering,warmth,random_033,0.0,0.0,0.0,0.0,20,10,warmth,,random,033,raw
steering,warmth,random_033,0.05,-4.614093017578125,-5.3286405944824216,-4.03576171875,20,10,warmth,,random,033,raw
steering,warmth,random_033,0.1,-1.77376708984375,-2.2259942626953126,-1.336869354248047,20,10,warmth,,random,033,raw
steering,warmth,random_034,-0.1,-17.760870361328124,-18.24292266845703,-17.243434295654296,20,10,warmth,,random,034,raw
steering,warmth,random_034,-0.05,-2.388214111328125,-2.838907928466797,-1.8990486145019532,20,10,warmth,,random,034,raw
steering,warmth,random_034,0.0,0.0,0.0,0.0,20,10,warmth,,random,034,raw
steering,warmth,random_034,0.05,-4.293719482421875,-4.97416015625,-3.680711212158203,20,10,warmth,,random,034,raw
steering,warmth,random_034,0.1,-2.503961181640625,-3.372456665039062,-1.7195509338378907,20,10,warmth,,random,034,raw
steering,warmth,random_035,-0.1,1.48829345703125,0.8861677551269532,2.039573516845703,20,10,warmth,,random,035,raw
steering,warmth,random_035,-0.05,-0.201885986328125,-0.6916786193847656,0.22622802734374994,20,10,warmth,,random,035,raw
steering,warmth,random_035,0.0,0.0,0.0,0.0,20,10,warmth,,random,035,raw
steering,warmth,random_035,0.05,-10.550714111328125,-10.950057373046874,-10.230317382812501,20,10,warmth,,random,035,raw
steering,warmth,random_035,0.1,6.8482177734375,6.004646911621093,7.731082763671875,20,10,warmth,,random,035,raw
steering,warmth,random_036,-0.1,-10.210870361328125,-10.649185791015624,-9.821223449707032,20,10,warmth,,random,036,raw
steering,warmth,random_036,-0.05,3.356787109375,3.0547470092773437,3.689298400878906,20,10,warmth,,random,036,raw
steering,warmth,random_036,0.0,0.0,0.0,0.0,20,10,warmth,,random,036,raw
steering,warmth,random_036,0.05,-6.110308837890625,-7.103508758544922,-5.022141113281251,20,10,warmth,,random,036,raw
steering,warmth,random_036,0.1,7.322723388671875,6.879950256347656,7.708614501953125,20,10,warmth,,random,036,raw
steering,warmth,random_037,-0.1,-3.9946685791015626,-4.3453035736083985,-3.6792031860351564,20,10,warmth,,random,037,raw
steering,warmth,random_037,-0.05,0.571063232421875,-0.07451004028320304,1.0872201538085937,20,10,warmth,,random,037,raw
steering,warmth,random_037,0.0,0.0,0.0,0.0,20,10,warmth,,random,037,raw
steering,warmth,random_037,0.05,0.393035888671875,0.10745239257812521,0.6486845397949216,20,10,warmth,,random,037,raw
steering,warmth,random_037,0.1,-6.910089111328125,-7.501374511718749,-6.424002990722656,20,10,warmth,,random,037,raw
steering,warmth,random_038,-0.1,9.311151123046875,8.787769012451172,9.796829681396483,20,10,warmth,,random,038,raw
steering,warmth,random_038,-0.05,7.814910888671875,7.199332275390625,8.31234130859375,20,10,warmth,,random,038,raw
steering,warmth,random_038,0.0,0.0,0.0,0.0,20,10,warmth,,random,038,raw
steering,warmth,random_038,0.05,-8.663995361328125,-9.139116973876952,-8.269734344482423,20,10,warmth,,random,038,raw
steering,warmth,random_038,0.1,-2.016339111328125,-3.01750732421875,-1.0595263671875013,20,10,warmth,,random,038,raw
steering,warmth,random_039,-0.1,5.385223388671875,4.8488793945312505,5.885952911376953,20,10,warmth,,random,039,raw
steering,warmth,random_039,-0.05,-1.808367919921875,-2.4830372619628904,-1.1480865478515627,20,10,warmth,,random,039,raw
steering,warmth,random_039,0.0,0.0,0.0,0.0,20,10,warmth,,random,039,raw
steering,warmth,random_039,0.05,-8.889581298828125,-9.27012908935547,-8.596829376220702,20,10,warmth,,random,039,raw
steering,warmth,random_039,0.1,-7.268389892578125,-7.687557525634765,-6.788830108642578,20,10,warmth,,random,039,raw
steering,warmth,random_040,-0.1,4.703607177734375,4.168638916015625,5.1193786621093755,20,10,warmth,,random,040,raw
steering,warmth,random_040,-0.05,1.821063232421875,1.570885009765625,2.06130615234375,20,10,warmth,,random,040,raw
steering,warmth,random_040,0.0,0.0,0.0,0.0,20,10,warmth,,random,040,raw
steering,warmth,random_040,0.05,-2.899053955078125,-3.457941589355469,-2.459582977294922,20,10,warmth,,random,040,raw
steering,warmth,random_040,0.1,-13.135552978515625,-13.94832015991211,-12.367735443115235,20,10,warmth,,random,040,raw
steering,warmth,random_041,-0.1,-2.397637939453125,-3.1210615539550783,-1.6093234252929693,20,10,warmth,,random,041,raw
steering,warmth,random_041,-0.05,-0.992413330078125,-1.2944059753417967,-0.7092988586425781,20,10,warmth,,random,041,raw
steering,warmth,random_041,0.0,0.0,0.0,0.0,20,10,warmth,,random,041,raw
steering,warmth,random_041,0.05,-1.651495361328125,-2.115922393798828,-1.2440188598632818,20,10,warmth,,random,041,raw
steering,warmth,random_041,0.1,-5.705804443359375,-6.251120758056641,-5.183197937011719,20,10,warmth,,random,041,raw
steering,warmth,random_042,-0.1,-7.135870361328125,-7.561314086914062,-6.830521697998047,20,10,warmth,,random,042,raw
steering,warmth,random_042,-0.05,0.159930419921875,-0.37831619262695243,0.5988432312011716,20,10,warmth,,random,042,raw
steering,warmth,random_042,0.0,0.0,0.0,0.0,20,10,warmth,,random,042,raw
steering,warmth,random_042,0.05,-1.414776611328125,-1.8872331237792968,-0.9987576293945314,20,10,warmth,,random,042,raw
steering,warmth,random_042,0.1,-8.912823486328126,-9.600339813232422,-8.253128356933594,20,10,warmth,,random,042,raw
steering,warmth,random_043,-0.1,1.458660888671875,0.4875183105468752,2.5053593444824203,20,10,warmth,,random,043,raw
steering,warmth,random_043,-0.05,-4.620050048828125,-5.2675451660156245,-4.0553300476074226,20,10,warmth,,random,043,raw
steering,warmth,random_043,0.0,0.0,0.0,0.0,20,10,warmth,,random,043,raw
steering,warmth,random_043,0.05,-3.058917236328125,-3.4095190429687503,-2.729188995361328,20,10,warmth,,random,043,raw
steering,warmth,random_043,0.1,-2.966339111328125,-3.31602294921875,-2.704717559814453,20,10,warmth,,random,043,raw
steering,warmth,random_044,-0.1,-1.542901611328125,-1.950867919921875,-1.199110107421875,20,10,warmth,,random,044,raw
steering,warmth,random_044,-0.05,-1.428057861328125,-1.8324238586425783,-1.094122314453125,20,10,warmth,,random,044,raw
steering,warmth,random_044,0.0,0.0,0.0,0.0,20,10,warmth,,random,044,raw
steering,warmth,random_044,0.05,-0.230401611328125,-0.66392578125,0.18469833374023434,20,10,warmth,,random,044,raw
steering,warmth,random_044,0.1,-12.925714111328125,-13.426180419921875,-12.3534326171875,20,10,warmth,,random,044,raw
steering,warmth,random_045,-0.1,-0.015850830078125,-0.31045532226562494,0.2714462280273437,20,10,warmth,,random,045,raw
steering,warmth,random_045,-0.05,1.162567138671875,0.6563256835937501,1.634534149169922,20,10,warmth,,random,045,raw
steering,warmth,random_045,0.0,0.0,0.0,0.0,20,10,warmth,,random,045,raw
steering,warmth,random_045,0.05,2.992840576171875,2.512498016357422,3.383119354248047,20,10,warmth,,random,045,raw
steering,warmth,random_045,0.1,-1.898565673828125,-2.4998387145996093,-1.3258369445800784,20,10,warmth,,random,045,raw
steering,warmth,random_046,-0.1,-8.148504638671875,-9.056029663085937,-7.242264862060547,20,10,warmth,,random,046,raw
steering,warmth,random_046,-0.05,-4.544464111328125,-5.0091064453125,-4.121178436279297,20,10,warmth,,random,046,raw
steering,warmth,random_046,0.0,0.0,0.0,0.0,20,10,warmth,,random,046,raw
steering,warmth,random_046,0.05,3.400848388671875,2.8142297363281252,3.947760314941406,20,10,warmth,,random,046,raw
steering,warmth,random_046,0.1,6.413739013671875,5.919761962890625,6.9299000549316405,20,10,warmth,,random,046,raw
steering,warmth,random_047,-0.1,-6.213995361328125,-6.9505029296875005,-5.412028350830078,20,10,warmth,,random,047,raw
steering,warmth,random_047,-0.05,-6.347589111328125,-6.683633117675781,-5.98195541381836,20,10,warmth,,random,047,raw
steering,warmth,random_047,0.0,0.0,0.0,0.0,20,10,warmth,,random,047,raw
steering,warmth,random_047,0.05,0.700946044921875,0.1388932800292969,1.1465878295898437,20,10,warmth,,random,047,raw
steering,warmth,random_047,0.1,-8.670245361328124,-9.391472167968749,-8.043351287841798,20,10,warmth,,random,047,raw
steering,warmth,random_048,-0.1,-7.105062103271484,-7.740435791015625,-6.5703264999389654,20,10,warmth,,random,048,raw
steering,warmth,random_048,-0.05,0.328680419921875,-0.26488327026367176,0.9040002441406245,20,10,warmth,,random,048,raw
steering,warmth,random_048,0.0,0.0,0.0,0.0,20,10,warmth,,random,048,raw
steering,warmth,random_048,0.05,-5.816534423828125,-6.339586639404296,-5.343573303222657,20,10,warmth,,random,048,raw
steering,warmth,random_048,0.1,-6.096954345703125,-6.6744218444824215,-5.517154846191406,20,10,warmth,,random,048,raw
steering,warmth,random_049,-0.1,-0.593682861328125,-1.9288497924804682,0.5404605102539055,20,10,warmth,,random,049,raw
